id,text,Offensive,HateSpeech
5365,يا شيـن الطاري🔪 URL,NOT_OFF,NOT_HS
5366,@USER 👊🏼👊🏼<LF>تخيل اقول هالقصيده لواحد عشان شكله حلو 😩,NOT_OFF,NOT_HS
5367,@USER وش ابي بالاحلام انا 😒👊🏻😂,NOT_OFF,NOT_HS
5368,القط الصغير المتعاطي يدخل الآن😷<LF>#WWEChamber <LF>#EliminationChamber,NOT_OFF,NOT_HS
5369,@USER ظهر اختك اقرب 🖕🏻🙂,OFF,NOT_HS
5370,والله اصعب ما علينا في هالدنيا... ان نتكلم في اعراض خلق الله 😒👎👎👎👎👎...<LF><LF>انا عن نفسي😁👈👈👈حتى لقحاب مستعد اشكك في قحوبيتهم واطلعهم شرفاء بس عشان ما استاثم😂😂😂😂😂🖐🖐🖐,OFF,NOT_HS
5371,@USER ف ضهرك😂😂😂😂😂🐒,NOT_OFF,NOT_HS
5372,@USER مابهم شي بس عشان م اشوف الاشكال اللي شفتها تفشششل 😷,NOT_OFF,NOT_HS
5373,مايغثوني الا الشباب الي يشيلون كل شنبهم ترا يع😂🤢؟,NOT_OFF,NOT_HS
5374,@USER ظلم يتم استبعادهم بسبب ربع درجه 😣,NOT_OFF,NOT_HS
5375,@USER ياطاقيه نزل الطاقيه قالك سعودي 😡😡 خلاص البس الطاقيه 😡😡,OFF,NOT_HS
5376,@USER لا المصيبة ادفع بعدين ارفع شكوى عشان نرجع لك الفلوس 😳😳لا ياشيخ 😡👊🏽,NOT_OFF,NOT_HS
5377,ناشة من رقادي قبل وقت الكلاس بخمسين دقيقة، لين اتجهز واطلع يباله وقت رحت للكلاس طيرااان دايسة 180 ماخليت سيارة جدامي ما تجاوزتها كل ها عشان ماتحطلي غياب مستنا نحيسة تحط غياب لو تأخرنا دقيقة😤💔,NOT_OFF,NOT_HS
5378,@USER &lt; تتروش بكلوركس <LF>يععع معفنه😤😤,OFF,NOT_HS
5379,@USER مشافيح الله لايبلانا 🤢,OFF,NOT_HS
5380,الأخوات اللي كذا يجوز ذبحهم🔪🤦🏻‍♀️ URL,OFF,NOT_HS
5381,@USER كلامها كثير شسوي 😠,OFF,NOT_HS
5382,من أي زباله طالعين هاالمعفنات  😷<LF> #بايع_الكليجا,OFF,HS6
5383,RT @USER يا #كلاب مين يبغاني انيكه كذا ينبح بسرعة🖕🏻 URL,OFF,NOT_HS
5384,@USER مالت عليك وعليها😤🔨,NOT_OFF,NOT_HS
5385,الآن غبار الازيب 😷 😷 😷 قوية جنوب القوز URL,NOT_OFF,NOT_HS
5386,المزاج وايد فن💩,NOT_OFF,NOT_HS
5387,@USER وش جاب اولاش لا ابراهييم فرق والله ابراهيم عظاام🙂🙂👊,NOT_OFF,NOT_HS
5388,@USER انقلع انت 😤,OFF,NOT_HS
5389,محاضرات الفكسيد تمغص 😣,NOT_OFF,NOT_HS
5390,@USER تافهين الف 😷😷😷😷😷,OFF,NOT_HS
5391,@USER امباع 🐏.,OFF,NOT_HS
5392,هاي آخر المزبلة اللي عايشين فيها 😷 !!<LF>شكلوا صار لازم نحط بين كل مواطن ومواطن شرطي مشان الناس تستحي عدمها !!<LF>لا دين ولا اخلاق. URL,OFF,NOT_HS
5393,@USER 😂😂😂 وانا اللي فكرتك بتنادي😂👊,NOT_OFF,NOT_HS
5394,@USER كله إلا الشرف . البندقه ياهريدي😠,NOT_OFF,NOT_HS
5395,RT @USER مسائكم حلو 💙 تعالو خاص<LF> ريتويت ارد عليك🔁🔁👊 تفاعلو💜<LF> #سالب_سكاكا #سالب_حايل #سالب_الجوف #سالب_عرعر #سالب #سكاكا #الجوف #حايل…,OFF,NOT_HS
5396,@USER لا تتكلم عن الدورى معروفين الطحالب كل 32 سنة دورى 😂😂😂😂😂🐸🐸🐸🐸🐸,OFF,HS3
5397,@USER أخ جاسم <LF>اولا كلمة غير كويتي كلمه مطاطية ويقصد فيها التلاعب السياسي والجميع يعلم أن الحكومة تماطل من ٦٠ سنة في قضية البدون ..<LF>ثانيا انا ما طلبت بتعليقك علي رائي  علشان تطلب سكوتي <LF>انت يا تعلق مثل الناس ولا سكر بوزك 😡<LF>تحياتي لك 🖐,OFF,NOT_HS
5398,RT @USER بما اننا كملنا 40 رتويت يبقى انا عندى وعدى ليكم 💙❤<LF>اول جروب النهارده ( سحاقيات ) ملكات وخاضعات👠👸<LF>وكل خمس دقايق هنزل جروب…,OFF,NOT_HS
5399,RT @USER وين التمر سيّد الحلى  وملك الفواكه  .. الفاكهه والشوكلاته موجودة والتمر ما شفناه !!!؟😳 ليه تزعلوني 😃😡 URL,NOT_OFF,NOT_HS
5400,الصراحه عيب يعني مو لهالدرجه صدق الي استحو ماتو👎 URL,OFF,NOT_HS
5401,@USER اهنيه بصراحه .. دايم تبريراته انتم سويتوا خلاص هم بيسوون تبريرات زق في زق <LF>استمر يا وحش 💩,OFF,NOT_HS
5402,RT @USER توني مفطره ليش اطيح عليه🤢 URL,NOT_OFF,NOT_HS
5403,امبطله تويتر و اذاكر و اكتب تقرير العربي 🤢🤢🤢🤢🤢؟؟؟؟ اليوم 😷😷😷 URL,NOT_OFF,NOT_HS
5404,@USER جوازة ايه اللي مش هتتم ؟؟ 😒😡😡👊👊 URL,NOT_OFF,NOT_HS
5405,@USER الله ياخذه 😷,OFF,NOT_HS
5406,شارع الخليج مزبله بعد الاساءه وليس الاحتفال بيوم العيد الوطني 👊👊👊 للي وصخ الشارع بهالصوره المخزيه ،، احتفالاتكم تسود الوجه 👊👊 URL,OFF,NOT_HS
5407,#بايع_الكليجا<LF>تلقاه ما بقى بنت ما غازلها و لا أرسل لها صورة ...😷<LF>و جواله كله صور مؤخرات<LF>و اذا شاف بنت تعلق على وسامة رجل<LF>نابح يالفاجرة يالعاهرة يالممحونة!!<LF><LF>الله أكبر عليكم,OFF,NOT_HS
5408,#بايع_الكليجا<LF>الحين اللي يصير منجدكم انتم؟؟ لما الشباب تخق البنات تقول فشلونا ولما البنات تخق الشباب قالو وفشلونا هيييه ترى كلكم غلطانين محد،احسن من احد عييب والله عييب فشلتونا بين العربان وش ذا المهزله ؟؟ تباٌلكم جميعا من جد ناس تافقهه الحمدلله والشكر بس مالت عليكم كلكم 😒👊,OFF,HS6
5409,RT @USER تعالو سناب ي مخانيث يلاا 💦💦🖕🏻<LF>#كلب #خنيث #سالب #ديوث #عمه #دياثه #محنه #سكس #نيك #نيج #اح #ممحون #شرمطه #محارم #عمتكم #اذلك…,OFF,NOT_HS
5410,@USER اقسم بالله شعب منفسن نفسنة😣,OFF,NOT_HS
5411,@USER أبو بلاش كتر منه وكتر من السرقة الغاز غاز اليمن ولد زايد ولد سلمان وأبوه حاربهم علشان عينهم على خير اليمن الحرامية وش اترجى منهم الود ودهم يسرقون قطر والخليج كله بس امعصي على شواربهم اللي مب على راجل  جعل بطونهم  الشق 😁<LF>  😷🇦🇪☝️🇸🇦 URL,OFF,HS1
5412,المحنه محنه لاكليجا ولا غيرها 😠😠 #بايع_الكليجا,OFF,NOT_HS
5413,@USER دوب النحله ماتقرص &lt;&lt; تلسع 😒🔪🐝,NOT_OFF,NOT_HS
5414,@USER والله وضعهم اوفر مرره 😷,NOT_OFF,NOT_HS
5415,#مهجوره_اربع_سنه_اريد_فك_قيودي<LF>اشباه الرجال لا تزوجنهم 😡 وجع يوجعه . القانون الجديد يمدينك تطلبين الطلاق,NOT_OFF,NOT_HS
5416,@USER مشاء الله ايش المسلسل الكويتي ذا 🙂👊🏻,NOT_OFF,NOT_HS
5417,@USER شكرا اوي لذلك أرى عدم صلاحيته لأي شيء 🙄😣😥دَيئ,OFF,NOT_HS
5418,@USER آساطير💙💙💙💙💙🔪,NOT_OFF,NOT_HS
5419,@USER بالله مين يحس انك ازعاج😐👞&gt;الشعور ذا خلاني اخرب علاقاتي مع نص الشعب😂😂😂😂👊🏻,NOT_OFF,NOT_HS
5420,@USER والله من فلوس الهلال 🐄,NOT_OFF,NOT_HS
5421,@USER ان ماجاني هالمره صججج بزعل عليج 😠👊,NOT_OFF,NOT_HS
5422,قولوا ماشاء الله ياجماعة<LF>أنتو متعرفوش الواحد بيعافر ازاى عشان يكون ف ايده الحاجة اللى عينك هتدب فيها رصاصة و مستكترها عليه 😠😑,OFF,NOT_HS
5423,يا بنات استحوا شوي عيب والله  😣😣#بايع_الكليجا,NOT_OFF,NOT_HS
5424,RT @USER هوا انا لو عملت كدة بجد هجيب كام <LF>#ريتويت ☺️☺️<LF>يالا نتفاجا 🙉 URL,NOT_OFF,NOT_HS
5425,@USER 😷😷ماسحكت ع خير,NOT_OFF,NOT_HS
5426,بس انتى وعدتيني انك عمريك <LF>ما هتسيبيني😣😑 <LF>=عملتهالك مفاجاة ان اان اااان😂😂😂,NOT_OFF,NOT_HS
5427,RT @USER تفاعلو يا كلاب وكلبات تفوووووووووو عليكم<LF><LF>هذي الكلبة للبيع 🐶 URL,OFF,HS6
5428,شهالمصخزه شنو انام 1 اقعد 8 عقب تعب امس !!😡,NOT_OFF,NOT_HS
5429,@USER 👊👊👊👊👊الله يسمحك انا 😅,NOT_OFF,NOT_HS
5430,@USER ماكلك😷,NOT_OFF,NOT_HS
5431,@USER وش ابي باللي يصنع لي فرص خطيره ضايعه ابي اللي يسجل لي هدف ويحسم المباراه هذا اللي باخذ معه بطوله مستوى بدون نتيجه 👎🏼 وش فايدته هالفلوس اللي ادفعها واخرتها يضيع الفرصه واناني لعب فردي,NOT_OFF,NOT_HS
5432,#بايع_الكليجا هههههههههههههه التعليقات نكتتته طق ومطاقق 🤪 .. هاه يالشباب  حسيتو بشعور البنات الحين يوم انتم تخقون ع بنت ترامب يملا الي ماني بقايله 👊🤣🏃‍♀️🏃‍♀️,NOT_OFF,NOT_HS
5433,@USER امس وانا اتابع بث حالي حال نفسي الا ويجيك تعليق حرق علي المسلسل حسبي الله عليه لا ويروح يكتب مره ثانيه 😷😭,OFF,NOT_HS
5434,@USER قولتيلللللي🤮,NOT_OFF,NOT_HS
5435,RT @USER يبدو ان التيفو والاهزوجه الجديده اصابت @USER في مقتل <LF>وزي ما قال حمدان اسمع وتعلم 😂👌🐸,NOT_OFF,NOT_HS
5436,@USER تفكري بالمخلوقات اللي مثلك  وحولك 🤣🤣👊🏻,NOT_OFF,NOT_HS
5437,@USER آلهة الكفار😠,OFF,HS2
5438,ويييينكم يعيييال😡💔,NOT_OFF,NOT_HS
5439,@USER حتى لو ماهبل فيني الله يلعنه هذا شيطان 👊🏼😂,OFF,NOT_HS
5440,من انتي جنتي اكسوالز وفجاءة تركتي الفاندوم ورحتي لغيرة. ... ويجي يوم ٢٥/٢ وتتندمين بكد شعر راسج لان مبقيتي مع اكسو 🐸💦💪 #iHeartAwards  #BestFanArmy #EXOL  @USER <LF>#iraqi_exol URL,NOT_OFF,NOT_HS
5441,انت تدري وين بيتك ي مهبول ♡ ​​ <LF><LF>بين أضلاع الغلا مالت عليك  🙈🙉👊😐 URL,OFF,NOT_HS
5442,RT @USER نعم😡,NOT_OFF,NOT_HS
5443,انا ايه اللي يصحيني من النوم دلوقتي 😡,NOT_OFF,NOT_HS
5444,@USER ما اظن اتابعه لاني ساحبة ع اتراك ومش ناوي ارجعلهم 🌚😷😷,NOT_OFF,NOT_HS
5445,@USER صباح الهنا ازيك يا احمود كده ما تسالش ع خالتك 😜😜👊,NOT_OFF,NOT_HS
5446,RT @USER ابراءً للذمه ..<LF><LF>كل اللي جبت لهم ماء وأنا صغير <LF>ترآني شارب منه .. لا وكنت احط<LF> اصبعي اقيس درجة البروده .. 🐒🏃,NOT_OFF,NOT_HS
5447,@USER انتو ماتحرفون وبس انتو تغنون بالقران 👞 URL,OFF,NOT_HS
5448,@USER تواضعهم ليس على الكل 👎🏻,NOT_OFF,NOT_HS
5449,@USER ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه انقلع🖕🏽😂🤦🏽‍♂️.,OFF,NOT_HS
5450,RT @USER - انا مش همسك في حد تاني اللي عايز يخرج من حياتي يتفضل 🐸🚬<LF>=😂😂👇 URL,NOT_OFF,NOT_HS
5451,RT @USER #قطر_تنكر_جهود_امير_الكويت<LF><LF>يا #دول_الحصار 🇦🇪🇸🇦🇧🇭 <LF><LF>الحل في #الدوحة 🇶🇦👊💪😜 URL,NOT_OFF,NOT_HS
5452,RT @USER 🕵<LF>.<LF>ترا محد بيديك شهادة شكر على ادبكك ،      فعشان كذا خليك قليل ادب ✋👊😜,NOT_OFF,NOT_HS
5453,RT @USER #قاطعوا_قناة_الجديد <LF>شربل خليل انت المركوب و المأجور 👎🏻 URL,OFF,NOT_HS
5454,الطشك قلمين عشان ترجعى زى ما كنتى ولا اعمل فيكي ايه فى اليلة السودة دى 👊,OFF,NOT_HS
5455,حقق مع الاتحاد ٧ دوري والثامن مع النصر <LF>وبطولتين أبطال الدوري الآسيوي..<LF>اعرف فريق ما عنده ربع انجازته 😂😂 <LF><LF>🐸🐸🐸🐸 URL,NOT_OFF,NOT_HS
5456,اللهم عافنا صارت الحرمه ماتستحي عيب والله احترمي الرجال الي وراك 👊🏻 #بايع_الكليجا,OFF,NOT_HS
5457,@USER عليا برضو الكلام دا 😂😂👊🏻,NOT_OFF,NOT_HS
5458,#نجران-الان لا دراسة ولا دوام  ولا امتحانات ولا برزنتيشون ولا تقرير شهري ولا نصف السنة وإجازات مفتوحة  والنتيجة شهادة دكتوراة 😡<LF>هذا ماوصل إليه ابو نورة 👇🏼 URL,NOT_OFF,NOT_HS
5459,وش عندي النتيزن صايرين مُنصفين 😂<LF>ومن جد لو إنه منتج لبانقتان وقال شيء<LF>عنهم وعن فانزهم وأغانيهم كانوا خلوا<LF>من الحبة قبة بس معروفين هالفئة حلال<LF>عليهم وحرام على غيرهم 😒🙆🏻‍♀️<LF>صدق وقح يقول مايك دروب موب من<LF>إنتاجهم أقول الخلا بس وليتك ساكت 😤<LF>URL,OFF,NOT_HS
5460,@USER 🤪🤩🤯🤢 كلهم ينرفزوووون,NOT_OFF,NOT_HS
5461,٢٨يوم ..بس كورباااااااج !!🐸🐸🐸,NOT_OFF,NOT_HS
5462,الهاشتاقات بتويتر بالفترة الاخيرة صايره سامجه لدرجة لا تطاق 🤮🤮,OFF,NOT_HS
5463,يادي النيله😂👊 URL,NOT_OFF,NOT_HS
5464,أعلن كرهي للحياه ولناس اللي تخرب روقاني وتنفس بي الله حسيبكم 🔪,NOT_OFF,NOT_HS
5465,@USER مشن لما شفت بنات عمي راصين وانا منب معهمم💔🖕🏿🖕🏿🖕🏿🖕🏿,NOT_OFF,NOT_HS
5466,ودي أتدرب مع شخص فاهم<LF>الكيمياء عدل! شخص طيّب<LF>متواضع يخليك تحب شغلك!<LF>موب شخص يهددك ويكرهك<LF>بالشغل،يحسسك أنك مستهتر<LF>بشغلك،اذا غيري مخطي وماله<LF>نفس يشتغل وش دخلني أنا؟<LF>إذا أسلوبك يرفع الضغط كيف<LF>أبلعك بالله؟ كيف أشتغل من<LF>قلب وأنا مو مرتاحة لك؟😷,NOT_OFF,NOT_HS
5467,@USER والباجي باليوتيوب اعظم .... لا بصراحه صج اجمل عائله كفو و نعم العائله .. 👞 URL,NOT_OFF,NOT_HS
5468,@USER ويع🤢😷,NOT_OFF,NOT_HS
5469,@USER من يوم جت قصة التعنيف خربو العيال والبنات 😡اول كان ينضربو اذا غلطو وطلعو الحمدلله ناس سويين ومؤدبين ومحترمين وربو اجيال ترفع الراس حاليا مع التعنيف والبلبله والفضايح طلع جيل الله يستر منه لا احترام ولا ادب ومخدرات والعيال ناعمين والبنات العكس,OFF,HS6
5470,@USER و ماله 👊😂😂😂,NOT_OFF,NOT_HS
5471,@USER انا مينفعش اكون مرحلة يا شيمووو ياقمر انا بعاكس لسه احنا مع بعضينا ديما😂😂✋👊,NOT_OFF,NOT_HS
5472,@USER بعينك ياوصخ انت واللي باالمقطع ياالخسيس😷,OFF,NOT_HS
5473,RT @USER تسألوني عن الاحراج <LF>احدثكم عن صوت البطن <LF>الي يطلع والناس ساكتين 🌚💔🔪<LF>#درب_الصداقه_للدعم #قروب_اصايل_للدعم_ #قروب_ريلام_للدعم #ق…,NOT_OFF,NOT_HS
5474,الثقل زين مشفحوين الحمدالله والشكر تفشلون🙂🔪💔.<LF> #بايع_الكليجا,OFF,NOT_HS
5475,@USER ليش تقول يا خدمي ثمن كلامك<LF><LF>انتوا كذه يـ🐸🐸🐸 تطولون السنتكم وتنسون ان الناس تعرف ترد,OFF,HS3
5476,@USER بكره تتركز 😷,NOT_OFF,NOT_HS
5477,• برتاآح وبطمن وانا فـ حضنكـ هخاف من ايه ☺️<LF>- خافي من ربنا يا تربيه وسخه 😂😂👊🏻,OFF,NOT_HS
5478,@USER نبي تعليق دراسه في حفر الباطن ؟😷,NOT_OFF,NOT_HS
5479,@USER انا  حظي  زفت  كل  ماتعملي  بث  بكون  في  الشغل  كسم  كدا 😣😣,OFF,NOT_HS
5480,@USER نسيت ولا دراسة للاولاد.. ونأكل حنيذ 😂😂👊,NOT_OFF,NOT_HS
5481,@USER اهنيك على صملتك ومحاولاتك المتكرره من امس على جذب البنات هههههههههههههه يا ريحه😷 URL,OFF,NOT_HS
5482,ع خررررا انت ي خرا😤😤😤 تحارشني وتجيب العيد وبالنهايه نرضى. م يمر يوم نكون سوا م نتهاوش والله ومن بكرا نلعب سوا الو؟,NOT_OFF,NOT_HS
5483,RT @USER وزنها ١٨٠ وتكتب لا تستطيعون اخذه مني <LF>شكلها قاعده عليه 🐒😂<LF>#قروب_عيد_المطيري <LF>#قروب_خيالها_للدعم<LF>#المعاني_للدعم<LF>#دعم_ص,NOT_OFF,NOT_HS
5484,@USER عسى انا منهم 😡😬😠😕 وجعة بليس,NOT_OFF,NOT_HS
5485,مدري شالعلاقه بين الاختبارات والمرض😷,NOT_OFF,NOT_HS
5486,@USER ووووووووجع 😂👊🏻,NOT_OFF,NOT_HS
5487,@USER الهنكل اخخخخخ 😣😣😣 نفس هذي الفة لف عندي الهنكل بكرة الصالات وضليت ست أشهر مالعب كورة ثلاث شهور جبس كل شهر يتم تغير الجبس ثلاث شهور تقوية بعد ماكملت ست شهور لمست الكرة من جديد لكن بدول الاروبية مثل هذي الاصابة يتم التعامل معاها بشكل أفضل,NOT_OFF,NOT_HS
5488,حتى الواحد ما ينااااااام 😣😢,NOT_OFF,NOT_HS
5489,@USER شنو هذي شخصيه يديده😂👊🏻😆,NOT_OFF,NOT_HS
5490,@USER اي والله تحزن حتى مالي خلق اشوف فلم ولامسلسل بدون سماعه 😩👊🏻💔,NOT_OFF,NOT_HS
5491,@USER خلج بوسط شعورج وهدي التلفون😂🤣👊🏻,NOT_OFF,NOT_HS
5492,RT @USER انا موظفه على راس عملي ١٦ سنه ماوصل راتبي ٩٠٠😣 لو اتقاعد يصفى راتبي على ١٥٠🤦🏼‍♀️,NOT_OFF,NOT_HS
5493,#صلاه_الجنازه_القادمه_انت عوذا 😡,NOT_OFF,NOT_HS
5494,حنه ورنا عزالله شالطاقه اللي فيها🖕🏻💔,NOT_OFF,NOT_HS
5495,@USER حلوة ذي يحط مكياج وؤطلع ينصح <LF>هذا الي لاقالك اخر الزمان خكاريه ويوعضون 😷🤣,NOT_OFF,NOT_HS
5496,@USER مستفزه هي وصوتها 😷😷😷😷,OFF,NOT_HS
5497,@USER طيب خلينا من ذي ماستحيتي من نفسك وانتي تكذبين وتقولين انسابكم سعوديين؟ يمنيه ياوصخه ياشرذمه الله مايحب الكذاب ليش بس التلزق والاحتكاك والكذب ياحفيدة ابرهه؟🤮,OFF,HS1
5498,@USER يعني معه تصيرين صفر دولي<LF> هذا معنى تغريدتك<LF>السعودي يعزك ويرزك<LF>وما احد غيره يغزك<LF>لا صرتي معه وحليلته<LF>👊👌,NOT_OFF,NOT_HS
5499,@USER اكره هذي الانسانه مدري ليش 👊🏻😡,OFF,NOT_HS
5500,@USER اصلا كذا والا كذا الوضع طفره .. فاا بصور الشاشه واذا توظف وريته المنشن وعنه م اقتنع 😤,NOT_OFF,NOT_HS
5501,اعاني جدا .. مع الشخص البارد صعب جدا النقاش معه لان اعصابي بتقوم تهبده لا شعوريا🔪.,NOT_OFF,NOT_HS
5502,@USER انتي ملكه 😍بس عنيده 😠,NOT_OFF,NOT_HS
5503,RT @USER #سحب_مونديال_قطر <LF>تحلمون اللي فيه تفكرون👊🏻 <LF>ي التميمي مالها الا دارك بإذن الله 🇶🇦❤️ URL,NOT_OFF,NOT_HS
5504,RT @USER - دي اللي هتكمل نص دينك؟!<LF>-- لا دي اللي هتطلعه كله 🐸😂,OFF,NOT_HS
5505,@USER وش فيهم الباكستانيين يابهم جمااااال بعد بعدين شدخل بنات القصيم الجنادرية بالرياض واغلب هاللي مصورين ويراكضون وراه بناتهم 🙃🔪,OFF,HS1
5506,RT @USER لاتنسون  هذا معه فهو لا يقل سوء عنه الله يفك الاهلي منهم ونرتاح 😡 #طرد_عقيل_من_النادي URL,OFF,NOT_HS
5507,RT @USER متخلفات 😡,OFF,NOT_HS
5508,#بايع_الكليجا يع صوت اللي تقول ياتبارك الرحمن مسسسستفز😷,NOT_OFF,NOT_HS
5509,@USER كاتبة ع حسابك قحبة بنت قحبة😏 و بتتعجبي انهم بيبعثو صور ازباب😏 عايزهم يبعثو لك ايه؟! ادعية مثلا😏 طووووووووزززز ع العقلية🖕🖕,OFF,NOT_HS
5510,٤ساعات تفتيش قوات حرس الحدود يعني لو رايحين نفجر دهب مش هيعملوا كده 😤,OFF,NOT_HS
5511,@USER سؤال طيب<LF>هل إلي صار مع إيفانكا ولا غيرها يمثل الشباب السعودي؟؟<LF><LF>ورب الكون صرنا مضحكه للعالم<LF>كل يومين طالع هاشتاق ضد البنات<LF>وبعدها بيومين يردون بهاشتاق ضد الشباب<LF><LF>المسأله صارت صوره عند الغالبيه إن شباب وبنات السعوديه أخلاقهم👎🏻 وكله بسببنا,NOT_OFF,NOT_HS
5512,اشفييييههه شوضعكم يالطيبين تراا مرهه ماحد ينصحح كيذا 🙂🔪 #صلاه_الجنازه_القادمه_انت,NOT_OFF,NOT_HS
5513,@USER ياعم اتكل من هنا 👊👊😏,NOT_OFF,NOT_HS
5514,@USER صدقتي فيهم وقاحه فضيعه مدري من اي زريبة غنم خرجوا منها😷,OFF,NOT_HS
5515,مش عارف انام لا بليل ولا بالنهار حاجه اخر لخبطه 👊🏻,NOT_OFF,NOT_HS
5516,@USER صنف قوي 👎🏿,NOT_OFF,NOT_HS
5517,@USER لكم الحكم 👆🖕 URL,NOT_OFF,NOT_HS
5518,@USER ابغى هديهه 💔. عادي لوتجيبون 💵💰او📱💻او🎹🎧او🍫🥗🍔🍟🌯🥝🥥او🌷💐🌸🌹🥀🌺او 👛👒👑🎒👠🧣👗👢او💄💍👁🎨&lt;&lt;يعني مكياج   ابغى شي زي كذا لومره بحياتي 😫😭😭😭😫😩😫😩. دايم مسابقة وما افوز والادمر اني مستمره فرحونييييي تكفوووون 💔💔💔💔يا بقلوب الجميلة,NOT_OFF,NOT_HS
5519,يارب سهل ولا تعسسر 😣,NOT_OFF,NOT_HS
5520,شي يفشل ومنظر يمثل عينه بسيطه من المجتمع والمجتمع بريئ من هالاشكال 😷 #بايع_الكليجا,OFF,NOT_HS
5521,RT @USER #قروب_عشاق_فلسطين<LF>خيبتنا في ....(الرجال)...👊 ف<LF>النساء ...ناقصات عقل و دين....😉<LF><LF>من (لبنا _الجربوني) إلى (إسراء_الجعابيص) إلى (…,OFF,HS6
5522,من الأفضل أن يكون أمامك #أسد 🐯 مفترس على أن يكون وراءك #كلب 🐶 خائن.,NOT_OFF,NOT_HS
5523,ع هاذي الاجواء نحصل مخالفه😑<LF>م زين كذا شرطة عمان السلطانية 😣,NOT_OFF,NOT_HS
5524,@USER هو حضرتگ يعني كنتي معاهم وهما بيجهزوها <LF>ماببلاش الشغل ده بقي 😡,NOT_OFF,NOT_HS
5525,تنبية من الغبار يااهل #بريدة قادم من جهت الغرب 😷😷😷😷😷😷😷 #القصيم,NOT_OFF,NOT_HS
5526,#اصدقا_الوناسه_وينهم<LF>  <LF> تزوجوا وعقلوا وصاروا ثقيلين كانهم ملكوا الدنيا 🤢,NOT_OFF,NOT_HS
5527,@USER الرجال صاير يستحي اكثر منهم المصيبه اللي طالع صوتها وربي كبيره وشكلها متزوجه ومخلفه بعد  يععععععع وش هالوقاحه 😱😷,OFF,HS6
5528,@USER مالها العصافير 👊😂😂,NOT_OFF,NOT_HS
5529,عيد ميلادى كان امبارح ومحدش كلمنى خلصانه 👌💔👊,NOT_OFF,NOT_HS
5530,@USER يعني بعد ما صارحناك وعلمناك عن احد اسرار جلد المخالفات خلاص تخليتي عننا 😤 <LF><LF>ولكن ياااارب نشوف فيكم ذا اليوم من بعد 10-10 😢<LF><LF>يالله يا رب يا كريم 👐,NOT_OFF,NOT_HS
5531,RT @USER عن هؤلاء الذين تظن أنهم لطافًا فيطلعوا ولاد كلب 👊,OFF,NOT_HS
5532,🐏🐑🐐🐏🐑🐐🐏🐑🐐<LF>الهندي قاعد يثبت للمعزّب إن الخروف 🐑صار صديقه حتى ما يذبحه 😂 URL,NOT_OFF,NOT_HS
5533,وطبعاً عشان نعرف ان الفائز بالرامبل خرابيط مو رايح لا مين افينت ولا بطيخ شوفو الشرط الرابع الفايز يروح مين افينت المينيا 👎🏻👎🏻👎🏻👎🏻  URL,NOT_OFF,NOT_HS
5534,@USER لا واضح ي عدلي بس اشوفك  😅👊,NOT_OFF,NOT_HS
5535,#سعوديه_الاصل_و_المنشا صحيح الاغلب انهن لايطالبن بماتطالب به المجنسه لكن للاسف انجراف قوي معهم وعدم صمود في وجه متطلباتهم المخالفه لديننا وفطرتنا وهذا مايسمى بالامعه ان احسنو احسنت وان اساءو اساءت👎🏻,NOT_OFF,NOT_HS
5536,@USER سامجه 😡,OFF,NOT_HS
5537,@USER ايه 😣,NOT_OFF,NOT_HS
5538,عندي ربع لو أقولهم <LF>بنروح أنجاهد <LF>يسألوني في شباب ؟ 👊🏻😂,NOT_OFF,NOT_HS
5539,RT @USER #الفيحاء_الاهلي<LF><LF>.<LF>وضعهم اللحين 🐸 URL,NOT_OFF,NOT_HS
5540,.<LF><LF>- وش بتسون في العطله ؟<LF>- بنتفق مع العائله نطلع مخيمات و استراحات. <LF>- ماشاء الله و تطلعون؟<LF>- لا ..بس نتفق😂😂🐸,NOT_OFF,NOT_HS
5541,@USER كنت عندها؟ عارف تفاصيل موضوعها؟ اكيد ماناشدت الا بعد ما تعبت وانهد حيلها، والشي الثاني بالنسبه للمناشدات الله لا يحط الناس تحت رحمتك اذا انت بنعمه احمد ربك عليها وقل خير او اسكت مادام فيه وسيله كل مستضعف بيوصل صوته.🗣👊🏻👊🏻👊🏻👊🏻,NOT_OFF,NOT_HS
5542,RT @USER دايم الاولاد يشوفون نفسهم مسيطيرين مايدرون ان البنت اذا عصبت خلتهم يبوسون رجولها وتهاوشن ويموتون عشان زقها💩😂<LF>#عمه,NOT_OFF,NOT_HS
5543,يا جدعان ايه الخرا دا ؟! ازاى مليش يوم احتفل فيه بعيد ميلادى فى السنة !♀‍🙆<LF>ايه التهريج اللى بيحصل دا😂<LF>انا قررت انى احتفل بعيد ميلادى كل سنة يوم 28 حتى لو 29 جيه 👊🏻🙊😣,OFF,NOT_HS
5544,لا تقولون بنت ترامب و بنت ترامب اللي سونه البنات العن من اللي سوه الشباب وقتها اللي قاعدين نشوفه مسخره  و عيب الولد جاي يترزق الله اشغلنه عند رزقه  👎🏻👎🏻<LF> #بايع_الكليجا,NOT_OFF,NOT_HS
5545,@USER اققوووووول🙂👊🏼.,NOT_OFF,NOT_HS
