id,text,label
7755,@_waheed20 يقههرر والمشكله مكمل ضرب وهي مغمي عليها,not_applicable
1264,تُسائلنى دِرعى أهذى هي النَّبْلُ لعلَّ الذي شبّهتَه الأعينُ النُّجلُ رَميْنَ سهاما في الجسوم جراحُها وما أنتَ من سهو به يخرُج العقلُ متى ما تَجِدْ لي الشمسَ في غسَق الدُّجَى أجِدْ لك قلبا ماله في الهوى شغلُ ولولا اتّفاقُ الناس في الحبِّ أنه قديمٌ لقلتُ لوعتى مالَها قَبْلُ أيا حادىَ الأظعان أَعجلْ فإنها ال منايا وبعضُ البِرِّ أن يؤجَرَ القتلُ ويا قلبُ أقرِرْ بالذي كنتَ جاحدا فقد ضجِر اللاحى وقد فنِىَ العذلُ يزيد الحسانَ البيضَ في اللؤم رغبةً تصوُّرُنا أنْ منهُمُ يحسُن البُخلُ,hope
5086,",يا ابن ادم افعل ما شئت كما تدين تدان 🏴‍☠️🏴‍☠️🔥🔥،...الخسيسي النجس الفرعون الخائن عميل الموساد 🇮🇱 وكشوف العذرية اللهم افضح زوجتك وبناتك وكل امراه في عائلتك وزوجات أبناءك كما هتكت عرض عفيفات مصر 🇪🇬 جهنم 🔥🔥 الدرك الاسفل من النار 🔥🔥 ينتظرك انت وانجس اجناد الأرض جيش مصر وقضائه🔥🏴‍☠️🇪🇬 https://t.co/zMHIEkQ1FR",hate
7194,اوردغان جاله هسهس وعامل زي الكلب السعران ولازم يضرب بالرصاص خوفا علي ماتبقي من تركيا مجرد نصيحه,not_applicable
5835,كل مسلم عربي غيور شريف يقاطع مسلسل الانحراف الاموي اغرس بطفلك الفكر السليم #معاويه_نعال_المومنين,not_applicable
5194,هذي هي ديمغراطيةالأحزاب والطوائف من الصوفيةالإخوانيةالصحويةوالرافضية الشيعيةمع القوميةوالاشتراكيةوالعلمانية والليبراليةوالتنويروالحداثة يستخدمون القبائل والمجتمع والتحشيد لصالح أفكارهم وأهدافهم ورموزهم على حساب منهج التوحيدوالسنةثم المجتمع والقبائل والدولةفي #الكويت وغير #الكويت! https://t.co/6YjOmHVkOT https://t.co/rLNi39Ed9h,not_applicable
4449,مادام فيها قناة الجزيره لن تجد للسعودية اسم لانه لايجتمع اسم معقل الاسلام مع معقل الخيانه والعماله قناة الجزيره يؤلمها ان ترى السعوديه في احسن حال وهي تهاجمها ليل نهار وكل محاولاتها باءت بالفشل https://t.co/entHWC7gUQ,hate
4945,على عكس الهولندي الخبل حقق لقب دوري و تعجرف على ناديه السابق اللي تحمل إصاباته المتكررة و اخفاقاته في اكثر من مباراة مصيرية ( ميلان 3 - 0) ما انساها له ابداً طول مسيرته قدم موسم واحد كبير مع ارسنال و كان بارز بشكل غير طبيعي و ترك النادي في اكثر فترة احتياج، غير مأسوف على امثاله,not_applicable
4045,:   ْْٰٓ …❤️ لك صبّاح والعمُر الطويل ولك حنايا قلبّ ماتت في هواك,hope
7556,@najeebghallab نحن الجنوبيين اصل العرب حتى هذي سرقتوها موسوين لكم تاريخ في باب اليمن . تامل في نفسك فقط خيانة للمواثيق والعهود ،عديمين النخوة ،دحابيش ،تاريخكم ملطخ بالخيانات ،منزوعين الحياء وهذي الصفات لايمكن ان تكون في العرب الاقحاح … استمر في النباح القادم امر https://t.co/IdRGNJPkjZ,hate
3702,يَا وَيْحَ نَفْسِي مِنْ هَوَى شَادِنٍ غَازَلَ قَلْبِي لَحْظُهُ فَانْهَتَكْ ذِي نَظْرَةٍ كَالسِّحْرِ لَوْ صَادَفَتْ غَمْزَتُهَا لَيْثَ وَغىً مَا فَتَكْ فَكَيْفَ أَحْمِي مُهْجَتِي بَعْدَمَا خَامَرَهَا الْوَجْدُ فَطَارَتْ بِتَكْ فَلا يَلُمْنِي غَافِلٌ فَالْهَوَى سَيْفٌ إِذَا مَرَّ بِشَيءٍ بَتَكْ مَاذَا عَلَى مَنْ بَخِلَتْ نَفْسُهُ بِالْوَصْلِ لَوْ قَبَّلْتُ طَرْفَ الأَتَكْ,not_applicable
1035,في ناس بتعوم 10 كيلو في الاوليمبياد لمده ساعتين؟!! ايه الزهق ده! get a life يا جماعه 🌚,not_applicable
9111,لمَّا بَدَتْ غيداءُ في حلَّةٍ سوداءَ مثلَ الشمسِ تحت السحابْ هزَّ الصبا السالفَ في خدِّها فَرَوَّحَ النارَ بريشِ الغرابْ,not_applicable
5590,@m_t_____zll امير المؤمنين وخليفة المسلمين وملك العرب واول ملوك الاسلام وكاتب الوحي ومؤسس اول دولة ملكية اسلامية رضى الله عن السلفي قاهر الرافضه والخوارج معاوية بن ابي سفيان الاموي القرشي,not_applicable
1228,أَنَا سَعِيدٌ حَقًّا بِإِمْسَاكِ الْأَيْد,hope
7019,#فلسطين | حركة الجهاد الإسلامي: تمر علينا اليوم ذكرى أليمة في ذاكرة الشعب الفلسطيني، وهي مذبحة الحرم الإبراهيمي في الخليل، والتي نفذها الصهيوني المجرم باروخ جولدشتاين فجر الجمعة 15 رمضان الموافق 25 فبراير 1994، والتي أدت لاستشهاد 30 مصلياً فلسطينياً وإصابة 150 اَخرين بجراح.,not_applicable
6575,RT @jawaherjoj15: ميدالية ابو ترشيح 🤪😂😂😂 طفطقه فاااخره 👏🏻👏🏻👏🏻💙😂😂😂 #الآسيوية_صعبة_قوية #الفضيه_صعبه_قويه https://t.co/hhENtdeamL,not_applicable
5141,يا نائب الله في الدنيا ومن فيها وسيفه والمحامي دون أهليها ويا خليفته المرضى خليقته راج رضى الله عنه حين يرضيها إذا نزلت بأرض أو مررت بها وإن ترحلت عدل منك يحييها عودت نفسك تفريج الكروب وهل شيء كتفريجها عمن يقاسيها رعية لك في لحج بصرت بهم لهم وجوه نفاها ظاهر فيها تند حياء وتحميها سكينتها عن التلكم فيما ليس يعينها يشكون من كاتب يغري بسلبهم نعماء أنت بحمد الله كاسيها وحق نعماك أن تبقى مآثرها لقائل رحم الرحمن منشيها فرده خائبا عنهم وردهم بما يدوم ثناه في ذراريها,not_applicable
52,@hussein_bn_atef جالس في أمريكا وإلا ما تعرف وش يقع في الأرض للشعب ميت جوع بسبب تطبيلكم للقيادات الفاسده مرتزقه وسرق وبلاطجه في عدن,not_applicable
7072,هَوىً يَقُضُّ حَيازِيمَ الحَشَا وهَوىً يُوكِّلُ العَينَ طُولَ اللَّيلِ بالسَّهَرِ ومُقْلَةٌ في نَجيعِ الدَّمْعِ عَائِمَةٌ تهْمِي بِمُنْعَبِقِ الخَدَّينِ مُنْهَمِرِ وزَفْرَةٌ كَشُواظِ النَّارِ محرقةٌ تَزْكُو فتَرمِي حَوَاشِي القَلْبِ بالشَّرَرِ,hope
8262,اللهم احفظ اخواننا في البحرين الله ينصركم,hope
159,@boulegheb_tahar @zieyz21 @benamar31 تأخد سفيه و عاهر قدوة لك ..يا حسرة على أمة ضحكت من جهلها الأمم,hate
7289,نامت عيون الناس الا عيوني.. من صنف عشاق حبي له مسهرني طول ليلي يا زمان غدار ومقدار ريتها في يوم تجمعنا ..,hope
1587,: نبارك لكم ميلاد ✋ انيس النفوس ???????? علي بن موسي ???? الرضا عليه السلام ????,hope
1589,أرى شَجَرَ الخوخِ استجدَّتْ ملابِسَا تَوَقَّدن حتى خلتُهُنَّ مَقابسا تَلبَّسْن ثوباً عُصْفُريّاً تخالها إذا لحظتها العينُ فيه عَرائسا لدى روضةٍ ما إن تراءت لناظرٍ نَمَارِقُها إلا أرَتْهُ الطَّواوسا يطيفُ بها أحداقُ نَوْرٍ إذا رنا رنا ثانيَ الأحداقِ يقظانَ ناعسا عَمْرْتُ رباها بالكؤوسِ مجاذباً صحابيَ أذيالَ الصِّبا ومُخالِسَا مجالسُ ملكٍ هاشميٍّ تطاولَت عُلاهُ إلى أن طاوَل النجمَ جالسا تراهُ ولا خَلْقٌ يُنَافِسُ قَدْرَه كأَنَّ له في كلِّ عضوٍ مُنافسا خلالٌ غَدَتْ فيها المعالي رائطاً وأضحت عليها المأثُراتُ حَبَائسا فقلْ للمُجارِيهِ متى كان راجلٌ يُحاذي إلى شأوِ المكارِم فارسا,hope
9751,ما زال سَهْمُ اللَّحظِ يجْرحُهُ حتّى تَضاعفَ فوقه الزَّردُ ومنَ العجائبِ والهوى عَجبٌ جمْرٌ يَبيتُ يُذيبُهُ البَرَد,hope
9471,أَسقِياني وَاِعمَلا طَربا وَأَديرا الكَأسَ وَاِنتَخِبا بِنتُ كَرمٍ شابَ مَفرِقُها وَثَوَت في دِنِّها حِقَبا وَاِكتَسَت مِن فِضَّةٍ زَرَداً خِلتُها مِن تَحتِهِ ذَهَبا وَكَأَنَّ الماءَ إِذ مُزِجَت مُلعِجٌ في كاسِها لَهَبا فَأَدارَت في جَوانِبِها حَبَباً تُغري بِهِ حَبَبا كَكُميتِ اللَونِ قَلَّدَها فارِسٌ مِن لُؤلُؤٍ لَبَبا,not_applicable
6692,RT @nooonaakha: فضحونا الخدم متبرين منهم لا جيراننا ولا نعرفهم ولا لهم علاقه بجده https://t.co/eiLzvbGzIq,hate
6372,@AnasAlakoob @Layth47979912 @Glory19MU انت مذلول داخل الدوري الانقليزي وخارجه ههههههههههههههههههههههههه,not_applicable
6174,@NaillyCoh نيك امك وامو وام امريكا وام بني صهيون لعنت الله عليك وعلى اتباعكم,hate
7868,: مساء الخير ..مواصلون معكم ايها الشعب... الهجره الجماعيه من عمانتل51,hope
3858,alghfaily: اللهم تشكو و تنتحب؛ رجالها ونساؤها، كبارها وصغارها، سهولها وجبالها، مدارسها ومشافيها ، فاللهم انج مستضعفيها، وانصر…,hope
9660,RT @husein_alsabawi: أريد برلمان فاعل لدولة عربية واحدة؟! ضحك عالذقون. #الاتحاد_البرلماني_العربي https://t.co/fSlE0Bf1v2,hate
6462,@alsubayii1 @AlArabiya هذه حدود عقلك بين الهرة والبرة وبين الذكر والفرج انحطاط فكري لا مثيل له كشعار قريش نساء وخمر وميسر. ابو الخريط صاير شاعر بعروري درجة يك 🤣🤒🤪🦻👀🤯🥶😁🤧🥵🤥.,not_applicable
2828,الجِسمُ مِنّي سَقيمٌ شَفَّهُ النَصَبُ وَالقَلبُ ذو لَوعَةٍ كَالنارِ تَلتَهِبُ إِنّي هَويتُ حَبيباً لَستُ أَذكُرُهُ إِلّا تَبادَرَ ماءُ العَينِ يَنسَكِبُ البَدرُ صورَتُهُ وَالشَمسُ جَبهَتُهُ وَلِلغَزالَةِ مِنهُ العَينُ وَاللَبَبُ مُزَنَّرٌ يَتَمَشى نَحوَ بيعَتِهِ إِلَهُهُ الإِبنُ فيما قالَ وَالصُلُبُ يا لَيتَني القَسُّ أَو مُطرانُ بيعَتِهِ أَو لَتَني عِندَهُ الإِنجيلُ وَالكُتُبُ أَو لَيتَني كُنتُ قُرباناً يُقَرِّبُهُ أَو كَأسَ خَمرَتِهِ أَو لَيتَني الحَبَبُ كَيما أَفوزَ بِقُربٍ مِنهُ يَنفَعُني وَيَنجِلي سَقَمي وَالبَثُّ وَالكَرَبُ,not_applicable
436,حازم ابو اسماعيل دا امنجي ، استخدموه و بعد كده رموه,not_applicable
8008,الحمدلله هم بخير الان,hope
7883,@pBouDib @ALJADEEDNEWS الاحتلال الصهيوني و كلابهم بالداخل لي وصلونا لهون,hate
3878,تَرَكتُ الرَبعَ لا أَبكي هِ وَالأَطلالَ وَالرَسما وَلا أَبكي عَلى لَيلى وَلا سَعدى وَلا سَلمى وَذاكَ لِأَنَّني رَجُلٌ عَلِمتُ مِنَ الهَوى عِلما كَما ما أَحسَنَ الوَصلَ كَذا ما أَقبَحَ الصَرما فَنَلزَمُ حَيثُ ذا حَمداً وَنَلزَمُ حَيثُ ذا ذَمّا أَميري إِنَّما جُرتَ لِأَن وَلَّيتُكَ الحُكما أَما تَستَحسِنُ العَدلَ كَما تَستَحسِنُ الظُلما,not_applicable
1588,نالَ مِنَ الحُسنِ مُنتَهى أَمَلِه فَالحُسنُ عَبدٌ يَروحُ مِن خَوَلِه أَيُّ قَضيبٍ عَلى كَثيبِ نَقا أَحسَنُ مِن خَصرِهِ عَلى كَفَلِه,hope
2780,ماتش الجزائر وهندوراس في الاوليمبياد حلو وبونجاح عالمي واعتقد السد مش هيفرط فيه,not_applicable
8839,أَما وَالَّذي لِدَمي حَلَّلا وَمَن خَصَّ أَهلَ الوَلا بِالبَلا لَئِن ذُقتُ فيكَ كُؤوسَ الحِمام لَما قَالَ قَلبي لِساقَيهِ لا وَما كُنتُ مِمَّن تَشاكى الهَوى وَلَو قَدَّني مَفصَلاً مِفصَلا رَضيتُ وَحَقِّكَ كُلَّ الرِضا إِذا كانَ يُرضيكَ أَن أُقتَلا فَلا عَيبَ إِن مِتُّ مَوتَ الكِرامِ كَما ماتَ في الحُبِّ مَن قَد خَلا,not_applicable
8425,اليابانين عاملين قلق ف السباحه ف الاوليمبياد وراهم استراليا واللي هتيجي بقوه المجر بعد كده ريو2016 Rio2016,not_applicable
5686,9 انت قديم ابو الجﻻجيل دلوقتي انت اللي بتجيب انا عايزه تورته شيكوﻻته مليش دعوه وعصير فلوريدا :D,not_applicable
3965,لله ما أطرى وأطرب ما أتى في هذه الأوراق من سجعاتها لا غرو أن عقدت لسان أولى النهى عن مثلها بالسحر من كلماتها فكأن همز سطورها بطروسها ورقٌ على الأغصان من إلفاتها وكأنها وجناتُ غيدٍ نقطها خالٌ على الأصداغ من جيماتها,not_applicable
4727,@AiUo9Jn2Ct5faFR إيران فيها قوم شيعي و يحرف في الأحاديث و القرآن و لهم سنن ليس في الدين اصلا يجب قتلهم,hate
973,@1v2v5 @CelebsArabic ياخي انت حىـمىار؟؟ عشان اثارت جدل عْبيه مثلك تقول كذا! انت فراسك شي يا ىًيس!!! لئعن الله ابليسك يا ىًيس,hate
1238,: عذرا فرنسا فانها اعجبتني عذرا يا تركيا فانها ابهرتني عذرا يا برطانيا فانها اقنعتني عذرا يا امريكا فانها انجبتني انها فلسطين ب…,hope
2951,أخيرًا لقيت محتوي علي اليوتيوب مسلي فشخ أشوفه وانا باكل,not_applicable
2342,@asma_alrajeh نعم صحيح شكله ليبي وليش مثل الشوام. ابوه هاجر الى سوريه دمشق واستقر هناك,not_applicable
6296,@gorgeous4ew موضوع تلفيق من أجل تعويضات مالية هذا حال الغرب نسائهم رخيصة و رجالهم ديوثين عادي عندهم الف رجل يتناوب على زوجته تحت مسمى حريه البنت واضح كانت راضيه لكن حبت تطلع بشويه فلوس سعد انسان طيب و خلوق و متزوج وعنده أطفال,hate
9313,كم اعلام اسرائيل المرفوعه والاسرائيليين المشاركين السنادی فی الاوليمبياد مش طبيعی صدقو انهم دوله فعلا الكلاب حسبی الله ونعم الوكيل,hope
6046,@AydaNews انكشفت امريكا منذ عقود تتلاعب بالعالم وتختلق الحروب وتظهر المبررات وتدعي بخدمه البشرية والعالم يصدقها وظهرت حقيقتها لمن كان يصدقها عدوة للانسانية وسياسه الحرية وحقوق الانسان كانت تستغلها لتسيطر على العالم وتتلاعب بالشعارات لأهدافها .والان هذه امريكا الشيطان على حقيقتها بدون زيف,not_applicable
2158,ماشاء الله المحمدي كورته نظيفه.. والله زي شيفو متوازن دفاع وهجوم شئ يبرد القلب,not_applicable
6365,@TurkiShalhoub لعنه الله ع ال سلول واذنابهم,hate
1497,ما بالنا نتعامي عن مصائرنا *** ننسي بغفلتنا من ليس ينسانا,not_applicable
4545,@Moroccoisrael1 @Saudis2018 كلب من كلاب الصهاينة ههههههه بوسبيري طحان وفرحان,hate
4257,يبقي الكِتمان ارّقي انواع الوجَع.,not_applicable
2422,يا ضَيعَةَ الدُنيا وَضَيعَةَ أَهلِها وَالمُسلِمينَ وَدَيعَةَ الإِسلامِ طُلِبَت ذُحولُ الشُركِ في أَرضِ الهُدى بَينَ المِدادِ وَأَلسُنِ الأَقلامِ هَذا اِبنُ يوسُفَ في يَدَي أَعدائِهِ يُجزي عَلى الأَيّامِ بِالأَيّامِ نامَت بَنو العَبّاسِ عَنهُ وَلَم تَكُن عَنهُ أُمَيَّةُ لَو رَعَت بِنِيامِ,not_applicable
8751,رابع ذهبيه متتاليه للاعبه اليابانيه في الاوليمبياد .. لم تهزم من 13 عام!,hope
5185,@HMeghribi @Usrshen هذه ذبابة كرغولية متخفية. شوف ءاش كيقول على تاريخ المقاومة في المغرب. هاد بوصبع يدعي أن المغاربة لم يقاوموا الاحتلال وان المقاومة كانت في تلمسان والريف فقط https://t.co/QAzsPc2E2f,hate
5647,أَنا أَبو نَعامَةَ الشَيخِ الهِبَلِّ أَنا الَّذي وُلِدتُ في أُخرى الإِبَل,not_applicable
357,RT @AhmadAlaqel3: @KhaleadBader اصمت يا مستشار التهبيط معجبك تهجم العلوج الفرس المجوس على البليهي https://t.co/4YsLiHhHfB,hate
5242,", أَعْلَمُ أَنَّ هُنَاكَ بَعْضُ النِّسَاءِ اللَّاتِي لَيْسَ لَدَيْهِنَّ خِيَارٌ آخَرُ، بِسَبَبِ ظُرُوفٍ خَارِجَةٍ عَنْ إِرَادَتِهِنَّ، سَوَى الْعَمَلِ خَارِجَ الْمَنْزِلِ وَبَعِيدًا عَنْ أَطْفَالِهِنَّ، وَلِذَا أَشْعُرُ بِالامتِنَانِ الشَّدِيدِ لِأَنَّنَا عَلَى اسْتِعْدَادٍ لِلتَّضَحِيَةِ لِأَنَّنَا تَمَكَّنَا مِنْ ذَلِكَ جَعَلَ هَذَا الِاخْتِيَارَ مُمْكِنًا بَالنِّسْبَةِ لِي، كُنْتُ أَشْعُرُ بِالَارْتِيَاحِ فِي يَدٍ وَاحِدَةٍ، حَسَنًا، لَسْتُ الْوَحِيدَ الَّذِي يَعَانِي مِنْ هَذِهِ الْمَشْكِلَةِ.",hope
7731,@AbdullahElshrif هش. هش هش وكثر الذباب,not_applicable
9095,فقيرةٌ غنيَّةٌ مرَّتْ بنا وقد خَلَتْ سبْحتُها في كفِّها عدَّتْ بها مَنْ قَتَلَتْ,not_applicable
2092,خبرين حلوين ف يوم تلات !! لا مش مصدقه لا 😂😂,hope
5409,: هل دعوت لاهل السنه في و الموصل ؟ لا تنس اخوانك فانهم في كرب شديد .,hope
2015,يعني اول ما اصحي من النوم اشوف احمد الاحمر وهو داخل بالعلم في الاوليمبياد 😍 ده صباح الخير بزياده يعني 😍,hope
8917,طول ما انتي جنبي بلقيكي وش السعد عليا حبيبه قلبي ????❤,not_applicable
4044,@s_9953 اها عشان الحقد على الغرب المنحلين بس في نظري كلهم عيال كلب حزب هتلر والغرب الله يجعل مصيرهم واحد,hate
187,:  حسبهم الله ونعم الوكيل لتعلموا بان الاخوان ارهابيين استنكاروا الطيران الفرنسي ولم يستنكروا الطي…,hate
6622,@NaderALTaher يا مسهل اي حد هيبقى احسن من الكلب ده,not_applicable
3655,وبشكل عام يعتقد أن الأقليات الخمسة تشكل في مجموعها حوالي 10% من إجمالي عدد السكان في السويد. ينتشر شعب قومية سامي في شمال وشمال شرق السويد، وهي أكثر أقلية انتشاراً من حيث المساحة، أما شعب التورنيدال فيتمركزون في شمال السويد بشكل رئيسي، والفنلنديون السويديون ينتشرون بدورهم (8),not_applicable
3426,كل خيرررر,hope
6945,أَثِقُ فِي قُدْرَتِي عَلَى التَّغَلُّبِ عَلَى أَيِّ تَحْدٍّ.,hope
1381,أمَّ حفصٍ صلعةَ الشيْ خِ أبي حفصٍ فَدَيْتُكْ أنا واللَّهِ عميدٌ بك صَبٌّ مذ رأيتُكْ نَعِّمي كفِّي فإني بِعتُ عِرضي واشتريتُكْ,hope
7207,@me1jjk @9lwaa @liesuperior @ASCom0 ون بيس تاج راسك و راس كوريا كلها يا بوذية,hate
413,#تونس_الأيادي_الخفية تركز قناة الجزيره الاخوانيه على الاوضاع في تونس.. تذكرو ايها التونسيون ان امن بلادكم لاتهمه الجزيره.. قفو مع رئيسكم قيس سعيد.. فهو فرصه لاتعوض لتنظيف البلد من براثم الاخونجيه. https://t.co/vSevWjcnnz,not_applicable
5037,@Eng_4li @ElGawadi لطيفة قالت أهم كلمة (كفر مصلحه) دي البلد إللي منها الغفور له حسني مبارك وهو اتفأجئ ولو زكزت هتلاقي قال للي قاعد جنبه كفر مصلحه بعد ما لطيفة قالتها,not_applicable
4897,طب ولو اسرائيلي حط الوديعه يا ايهاب يا غطاطي يا بتاع شارع الهرم يبقي امتلك الجنسيه يا اهطل امك رقاصه  الجنسيه المصريه مش للبيع,hate
3336,عجباً لرحيق شفتيكِ يروي عطشي ، ياسر قلبي ، يسحر عقلي ، ويصيبني بالادمان فلا اشبع منه ابداً واشتاق اليه دوماً ،، مساؤكم رومنسيات الحب,hope
3606,وتُعْرَفُ إِنْ ضَلَّتْ فَتُهْدَى لِرَبِّهَا لِمَوْضِعِ آلاتٍ مِنَ الطَّلْحِ أَرْبَعِ وتُؤْبَنُ مِنْ نَصِّ الهَواجِرِ والضحَى بِقِدْحَيْنِ فَازَا مِنْ قِدَاحِ المُقَعْقِعِ عَلَيْهَا ولَمَّا يَبْلُغَا كُلَّ جَهْدِهَا وقَدْ أَشْعَرَاهَا في أَظَلٍّ ومَدْمَعِ,not_applicable
3175,@kasimf ان جيت للحقيقة؛ كل الدول تحاضر مثل بوتين وعلى رأسهم أمريكا بل ان الأمم المتحدة بكبرها وهي اكبر مؤسسة عالمية تأسست من أجل الشرف كما تزعم وتجدها اكبر من ينتهك الشرف....! راجع خطاب القذافي في المجلس المنعقد آنذاك وماذا قال...؟!,not_applicable
2241,sou ياح?وتك ياسيسي استقبال رائع لرئيس مصر الججيده القويه,not_applicable
9556,مبارك رحل بجسده لكن فكره موجود الله يرحمه كان عميد المنبطحين العرب وكانت جملته الشهيره لوزرائه مش عاوز مشاكل يرجى الرجوع لمزكرات عمرو موسى وأحمد أبو الغيط علشان تعرفوا البلد كانت بتدار إزاى https://t.co/wlMIZDNqsH,not_applicable
7525,أعظم ستريك عندي شباك العربية https://t.co/uc3PEj7wuR,not_applicable
256,الواد حماده طلعت اللي رفع علم السعوديه في الاوليمبياد طلع ظابط جيش.. كلب زي سيده,not_applicable
6817,احلام العنزي فخر الكويت الف الف مبروووووك بنت قبيلتي وبنت ديرتييييي???????????????????? كفو عيال الديره كل يوم اسم رافع اسمنا بشاره خير ان شاء الله,hope
200,اه لو تعلم من اتي لبلاد الرافدين بعدك.خنوع وذل للمجوس مخلفات الخميني,hate
2235,ماتش للتاااااااااااااااريخ ، الباشمهندس ديلبوترو يفوز بمجموعتين لواحد في واحده من افضل مباريات التنس في الاوليمبياد Rio2016 tennis,not_applicable
4743,لَمْ أَمْزَحْ بِشَأْنِ تَعَبِهَا وَلَمْ أَتَمَكَّنْ مِنْ شَرْحِ مَا أَعْتَقِدُ بِالضَّبْطِ وَلَكِنْ الآنَ لَدَيَّ شَعْورٌ بِأَنَّهَا رُبَّمَا تَعْتَقِدُ أَنَّنِي أَهَنْتُهَا.,not_applicable
1767,يا رفيقي في الخيالِ وعَذيري في الضَلالِ وزيلي في هُيامي حولَ أخدارِ المُحالِ سر بنا نطلب فِكراً لم يجُل قطُّ ببالِ واترُك الناسَ يَهيمونَ بمالٍ ومآلِ,hope
4236,الحُب لا يشغلك برد الشتاء وانـت تدري ان الشعور بداخلی ما توفي واذا ذبحك البرد يفداك صدري اقرب من ضلوع الخفوق وتدفي ..,hope
6499,ودَّعتُها وَلَهيبُ الشَّوقِ في كبدي والبينُ يُبْعِدُ بينَ الروحِ والجَسَدِ وَدَاعَ صَبَّيْنِ لم يُمكِنْ وَدَاعُهُما إِلا بِأَلْحاظِ عَيْنٍ أَوْ بَنانِ يَدِ وحاذَرَتْ أَعْيُنَ الواشِينَ فانصرفَتْ تَعَضُّ مِن غيظِها العنَّابَ بِالبَرَدِ وكانَ أَوَّلُ عهدِ العينِ يَوْمَ نَأَتْ بِالدَّمْعِ آخِرَ عَهْدِ القَلْبِ بِالْجَلَدِ,not_applicable
8316,السيول اعلنت وزاره الصحه والسكان مصرع 26 شخصاً واصابه 72 اخرين حصيله الامطار الغزيره والسيول في عده محافظات . الشعب بيصرخ,not_applicable
6920,Usama ربنا يخليكي يا رب ^ ^,hope
1572,ابطالنا في الالعاب الفرديه في الاوليمبياد رغم قله التقدير و الاعداد و الاهتمام من الدوله الا انهم مكافحين و عاملين ارقام و مراكز كويسه جدا,hope
24,RT @a_dczv: الترويج ل الديانه الإبراهيميه والتطبيع الجديد مع اليهود https://t.co/bLH4hjyFew,not_applicable
3363,| يحدث ان يكُون صوتك ضمن مهدّئات النفس💜💭.....,hope
1088,روسيا قصفت المستشفيات كلها في حلب روسيا دوله معتديه قاتله للمرضي والاطفال روسيا باذن الله ستفشل وتنهزم ككلب اجرب روسيا دوله فاشيه قذره,not_applicable
4674,: دعاء اللهم اشف عبدك لؤي صالح مقبل الذي تعرض لجلطه الزمته الفراش وهو ولله الحمد في تحسن مستمر ويطلب دعواتكم له,hope
2694,غيغز “يصيبني شعور بالرهبه بمجرد تخيل ان ليفربول قد يحقق لقب الدوري في نهايه الموسم” ☠️,not_applicable
7319,فيها ايه خايف يقول وانا مش هقول كل اللي حاسه انا بيه,not_applicable
3398,كُنتُ أَشْعُرُ بِالْكَرَمِ لِأَنَّنِي لَمْ أَكُنْ أَعْرِفُ أَنَّ زَوْجِي كَانَ يَتَأَكَّدُ مِنْ حُصُولِ ابْنِهِ عَلَى الْأَفْضَلِ فِي كُلِّ شَيْءٍ.,not_applicable
3559,@hanisunitan اقول الشباب الله يهديهم جايين عندك الأسبوع الجاي أجازة ضبط الوضع بس خلك من الكلام الفاضي,not_applicable
9012,: ايه دا ؟ و جيه عندي في الجاليري ازاي ؟! : D,not_applicable
2841,لاَ تَلْتفِتْ باللهِ يا ناظري لاهيف كالغصنِ النّاضرِ ما السربُ والبانُ وما لعلعٌ ما الخَيفُ ما ظبيُ بني عامرِ يا قلب واصرف عنك وهم النقا وخَلّ عن سرب حمى حاجرِ جمَالُ مَنْ سَمّيتَهُ داثِرُ مَا حَاجةُ العَاقِلِ بالدّاثرِ وَانّما مَطْلبه في الَّذي هَام الْوَرَى فِي حُسْنه الّبَاهرِ فالشعث والغبر وكمثلي أنا أفنى من أجل الأول الآخرِ أفادَ لِلشْمس السَّنَا مثلمَا أعاره للقمر الزاهرِ أصبحت فيه مُغرما حائرا لله دَرُّ المغْرم الحْائرِ,not_applicable
2311,@AydaNews مجوس يتقنون فن الكذب والتقية، وهو يعرف لولا الحماية الأمريكية لما وصلت ايران وأتباعها الى ماوصلوا إليه، لأن عدائهم بعد هزيمتهم في القادسية ونهاوند وإلى اليوم هو مع العرب والإسلام فقط.,not_applicable
8201,فَضحَ الشّيب شبابي فَاِفتَضَحْ ونَكا قلبي به ثمّ جَرَحْ جدَّ لِي من بعد مزحٍ صبغُهُ ورَكوبُ الجِدِّ من كان مَزَحْ فَاِشتَفى منِّي عَدوِّي وَاِكتَفى وَرَأى كلَّ الَّذي كانَ اِقتَرحْ وَذنوبٌ كُنَّ لِي مغفورةً عاد فيها كلُّ من كان صَفحْ كُلّما ناديتُهُ نَحوي مضى وَإِذا قلتُ دنا مِنِّي اِنتَزحْ والّذي طيّر عنِّي غُمَمِي حين وافى حَلَّهُ بعدُ جَلَحْ فَاِعجَبوا كُلّكُمُ مِنّي إذنْ أَعشقُ اللّيلَ ولا أهوى الصُّبُحْ,not_applicable
3234,: زي انهارده من 15 سنه الاهلي فشخ ريال مدريد في ستاد القاهره.,not_applicable
4152,@alrafidain_tv 🔴التيار الصدري و امثاله هم خناجر ايران المسمومة في قلب العراق و شعب #العراق 🔴لا اعرف لماذا بعض #شيعة_العراق هداهم الله متمسكين باعدائهم الفرس العجمُ و خناجرهم المسمومة 🔴المرجعيات الشيعية التي يتزعمها اشخاص غير عراقيين الاصل هم قوّة للاحتلال الاجنبي وسبب استمرار نكبة العراق https://t.co/wtTIa9kYBX,hate
